active,role,signUpSource,state,user_id,createdDate,lastLoginDate
True,consumer,Email,WI,5ff5d1a38f142f11dd1886ba,1970-01-01 00:26:49.945507667,1970-01-01 00:26:49.945507878
True,consumer,Email,WI,5ff5d15aeb7c7d12096d91a2,1970-01-01 00:26:49.945434680,1970-01-01 00:26:49.945690009
True,consumer,Email,WI,5ff5d15aeb7c7d12096d91a2,1970-01-01 00:26:49.945434680,1970-01-01 00:26:49.945690009
True,consumer,Email,WI,5ff5d15aeb7c7d12096d91a2,1970-01-01 00:26:49.945434680,1970-01-01 00:26:49.945690009
True,consumer,Email,WI,5ff5d15aeb7c7d12096d91a2,1970-01-01 00:26:49.945434680,1970-01-01 00:26:49.945690009
True,consumer,Email,WI,5ff5d15aeb7c7d12096d91a2,1970-01-01 00:26:49.945434680,1970-01-01 00:26:49.945690009
True,consumer,Email,WI,5ff5d15aeb7c7d12096d91a2,1970-01-01 00:26:49.945434680,1970-01-01 00:26:49.945690009
True,consumer,Email,WI,5ff5d15aeb7c7d12096d91a2,1970-01-01 00:26:49.945434680,1970-01-01 00:26:49.945690009
True,consumer,Email,WI,5ff5d15aeb7c7d12096d91a2,1970-01-01 00:26:49.945434680,1970-01-01 00:26:49.945690009
True,consumer,Email,WI,5ff5d15aeb7c7d12096d91a2,1970-01-01 00:26:49.945434680,1970-01-01 00:26:49.945690009
True,consumer,Email,WI,5ff5d1d08f142f11dd18884c,1970-01-01 00:26:49.945552484,1970-01-01 00:26:49.945552717
True,consumer,Email,WI,5ff5d15aeb7c7d12096d91a2,1970-01-01 00:26:49.945434680,1970-01-01 00:26:49.945690009
True,consumer,Email,WI,5ff5d15aeb7c7d12096d91a2,1970-01-01 00:26:49.945434680,1970-01-01 00:26:49.945690009
True,consumer,Email,WI,5ff5d15aeb7c7d12096d91a2,1970-01-01 00:26:49.945434680,1970-01-01 00:26:49.945690009
True,consumer,Email,WI,5ff7264e8f142f11dd189504,1970-01-01 00:26:50.032718596,1970-01-01 00:26:50.032826821
True,consumer,Email,WI,5ff7401ceb7c7d31ca8a46e0,1970-01-01 00:26:50.039324072,1970-01-01 00:26:50.039324352
True,consumer,Email,WI,5ff73bea8f142f3276c3e84a,1970-01-01 00:26:50.038250206,1970-01-01 00:26:50.038250255
True,consumer,Email,WI,5ff74f3db3348b11c93361d1,1970-01-01 00:26:50.043197921,1970-01-01 00:26:50.043423217
True,consumer,Email,WI,5ff7264e8f142f11dd189504,1970-01-01 00:26:50.032718596,1970-01-01 00:26:50.032826821
True,consumer,Email,WI,5ff73b90eb7c7d31ca8a452b,1970-01-01 00:26:50.038160959,1970-01-01 00:26:50.038267267
True,consumer,Email,WI,5ff7930fb3348b11c93372a6,1970-01-01 00:26:50.060559759,1970-01-01 00:26:50.060994656
True,consumer,Email,WI,5ff7268eeb7c7d12096da2a9,1970-01-01 00:26:50.032782584,1970-01-01 00:26:50.032782630
True,consumer,Email,WI,5ff7268eeb7c7d12096da2a9,1970-01-01 00:26:50.032782584,1970-01-01 00:26:50.032782630
True,consumer,Email,WI,5ff7264e8f142f11dd189504,1970-01-01 00:26:50.032718596,1970-01-01 00:26:50.032826821
True,consumer,Email,WI,5ff7930fb3348b11c93372a6,1970-01-01 00:26:50.060559759,1970-01-01 00:26:50.060994656
True,consumer,Email,WI,5ff726a0eb7c7d12096da2db,1970-01-01 00:26:50.032800299,1970-01-01 00:26:50.032800353
True,consumer,Email,WI,5ff793dd04929111f6e90c69,1970-01-01 00:26:50.060765503,1970-01-01 00:26:50.060765681
True,consumer,Email,WI,5ff7949eb3348b11c93373d2,1970-01-01 00:26:50.060958699,1970-01-01 00:26:50.060958840
True,consumer,Email,WI,5ff7268c8f142f11dd189579,1970-01-01 00:26:50.032780196,1970-01-01 00:26:50.032780243
True,consumer,Email,WI,5ff73b90eb7c7d31ca8a452b,1970-01-01 00:26:50.038160959,1970-01-01 00:26:50.038267267
True,consumer,Email,WI,5ff7264e8f142f11dd189504,1970-01-01 00:26:50.032718596,1970-01-01 00:26:50.032826821
True,consumer,Email,KY,5ff616a68f142f11dd189163,1970-01-01 00:26:49.963174996,
True,consumer,Email,WI,5ff7930fb3348b11c93372a6,1970-01-01 00:26:50.060559759,1970-01-01 00:26:50.060994656
True,consumer,Email,WI,5ff79464b3348b11c933738b,1970-01-01 00:26:50.060900153,1970-01-01 00:26:50.060900301
True,consumer,Email,WI,5ff8c241b3348b11c93379fc,1970-01-01 00:26:50.138177626,1970-01-01 00:26:50.138177831
True,consumer,Email,WI,5ff8ce8504929111f6e913cb,1970-01-01 00:26:50.141317743,1970-01-01 00:26:50.141399411
True,consumer,Email,WI,5ff8ce8504929111f6e913cb,1970-01-01 00:26:50.141317743,1970-01-01 00:26:50.141399411
True,consumer,Email,WI,5ff873d1b3348b11c9337716,1970-01-01 00:26:50.118097348,1970-01-01 00:26:50.118201259
True,consumer,Email,WI,5ff873ef04929111f6e910f0,1970-01-01 00:26:50.118127604,1970-01-01 00:26:50.118127655
True,consumer,Email,WI,5ff8c4e8b3348b11c9337a11,1970-01-01 00:26:50.138856724,1970-01-01 00:26:50.138857088
True,consumer,Email,WI,5ff873d1b3348b11c9337716,1970-01-01 00:26:50.118097348,1970-01-01 00:26:50.118201259
True,consumer,Email,WI,5ff8da28b3348b11c9337ac6,1970-01-01 00:26:50.144296844,1970-01-01 00:26:50.144389939
True,consumer,Email,WI,5ff8da7db3348b11c9337b6a,1970-01-01 00:26:50.144381689,1970-01-01 00:26:50.144381738
True,consumer,Email,WI,5ff873ddb3348b11c9337733,1970-01-01 00:26:50.118109160,1970-01-01 00:26:50.118109202
True,consumer,Email,WI,5ff8a11db3348b11c93378aa,1970-01-01 00:26:50.129693734,1970-01-01 00:26:50.129693928
True,consumer,Email,WI,5ff873d1b3348b11c9337716,1970-01-01 00:26:50.118097348,1970-01-01 00:26:50.118201259
True,consumer,Email,WI,5ff873d1b3348b11c9337716,1970-01-01 00:26:50.118097348,1970-01-01 00:26:50.118201259
True,consumer,Email,WI,5ff873d1b3348b11c9337716,1970-01-01 00:26:50.118097348,1970-01-01 00:26:50.118201259
True,consumer,Email,WI,5ff8ce8504929111f6e913cb,1970-01-01 00:26:50.141317743,1970-01-01 00:26:50.141399411
True,consumer,Email,WI,5ff8d634b3348b11c9337aa4,1970-01-01 00:26:50.143284238,1970-01-01 00:26:50.143284518
True,consumer,Email,WI,5ff8da28b3348b11c9337ac6,1970-01-01 00:26:50.144296844,1970-01-01 00:26:50.144389939
True,consumer,Email,WI,5ff8c330b3348b11c9337a04,1970-01-01 00:26:50.138416722,1970-01-01 00:26:50.138416933
True,consumer,Email,WI,5ff873ddb3348b11c9337733,1970-01-01 00:26:50.118109160,1970-01-01 00:26:50.118109202
True,consumer,Email,WI,5ff8da7eb3348b11c9337b72,1970-01-01 00:26:50.144382704,1970-01-01 00:26:50.144382749
True,consumer,Email,WI,5ffcb47d04929111f6e9256c,1970-01-01 00:26:50.396797225,1970-01-01 00:26:50.396901430
True,consumer,Email,WI,5ffc8ff9b3348b11c9338896,1970-01-01 00:26:50.387449527,1970-01-01 00:26:50.387449567
True,consumer,Email,WI,5ffc8f9704929111f6e922bf,1970-01-01 00:26:50.387351890,1970-01-01 00:26:50.387456750
True,consumer,Email,WI,5ffc9001b3348b11c93388b6,1970-01-01 00:26:50.387457375,1970-01-01 00:26:50.387457415
True,consumer,Email,WI,5ffc8ff9b3348b11c9338896,1970-01-01 00:26:50.387449527,1970-01-01 00:26:50.387449567
True,consumer,Email,WI,5ffc8f9704929111f6e922bf,1970-01-01 00:26:50.387351890,1970-01-01 00:26:50.387456750
True,consumer,Email,WI,5ffc8f9704929111f6e922bf,1970-01-01 00:26:50.387351890,1970-01-01 00:26:50.387456750
True,consumer,Email,WI,5ffc8ff9b3348b11c9338896,1970-01-01 00:26:50.387449527,1970-01-01 00:26:50.387449567
True,consumer,Email,WI,5ffc8ff9b3348b11c9338896,1970-01-01 00:26:50.387449527,1970-01-01 00:26:50.387449567
True,consumer,Email,WI,5ffcb4bc04929111f6e92608,1970-01-01 00:26:50.396860225,1970-01-01 00:26:50.396860265
True,consumer,Email,WI,5ffc9d87b3348b11c9338920,1970-01-01 00:26:50.390919076,1970-01-01 00:26:50.391013461
True,consumer,Email,WI,5ffc8f9704929111f6e922bf,1970-01-01 00:26:50.387351890,1970-01-01 00:26:50.387456750
True,consumer,Email,WI,5ffc9d87b3348b11c9338920,1970-01-01 00:26:50.390919076,1970-01-01 00:26:50.391013461
True,consumer,Email,WI,5ffcb47d04929111f6e9256c,1970-01-01 00:26:50.396797225,1970-01-01 00:26:50.396901430
True,consumer,Email,WI,5ffc9d87b3348b11c9338920,1970-01-01 00:26:50.390919076,1970-01-01 00:26:50.391013461
True,consumer,Email,WI,5ffc8f9704929111f6e922bf,1970-01-01 00:26:50.387351890,1970-01-01 00:26:50.387456750
True,consumer,Email,WI,5ffcb4bc04929111f6e92608,1970-01-01 00:26:50.396860225,1970-01-01 00:26:50.396860265
True,consumer,Email,WI,5ffc8f9704929111f6e922bf,1970-01-01 00:26:50.387351890,1970-01-01 00:26:50.387456750
True,consumer,Email,WI,5ffc9d9f04929111f6e92456,1970-01-01 00:26:50.390943920,1970-01-01 00:26:50.390943965
True,consumer,Email,WI,5ffca30604929111f6e92525,1970-01-01 00:26:50.392326515,1970-01-01 00:26:50.392326791
True,consumer,Email,WI,5fff0f9804929101d0ab0697,1970-01-01 00:26:50.551192446,1970-01-01 00:26:50.551192678
True,consumer,Email,WI,5fff0f4fb3348b03eb45abb0,1970-01-01 00:26:50.551119070,1970-01-01 00:26:50.551322153
True,consumer,Email,WI,5fff4beedf9ace121f0c17ea,1970-01-01 00:26:50.566638415,1970-01-01 00:26:50.566872676
True,consumer,Email,AL,5ffe115404929101d0aaebb2,1970-01-01 00:26:50.486100208,
True,consumer,Email,WI,5fff55dabd4dff11dda8f5f1,1970-01-01 00:26:50.569178721,1970-01-01 00:26:50.569406975
True,consumer,Email,WI,5fff0f4fb3348b03eb45abb0,1970-01-01 00:26:50.551119070,1970-01-01 00:26:50.551322153
True,consumer,Email,WI,5fff55dabd4dff11dda8f5f1,1970-01-01 00:26:50.569178721,1970-01-01 00:26:50.569406975
True,consumer,Email,WI,5fff4beedf9ace121f0c17ea,1970-01-01 00:26:50.566638415,1970-01-01 00:26:50.566872676
True,consumer,Email,AL,5ffe115404929101d0aaebb2,1970-01-01 00:26:50.486100208,
True,consumer,Email,WI,5fff26bab3348b03eb45bb22,1970-01-01 00:26:50.557114027,1970-01-01 00:26:50.557114075
True,consumer,Email,WI,5fff55dabd4dff11dda8f5f1,1970-01-01 00:26:50.569178721,1970-01-01 00:26:50.569406975
True,consumer,Email,WI,5fff0f4fb3348b03eb45abb0,1970-01-01 00:26:50.551119070,1970-01-01 00:26:50.551322153
True,consumer,Email,WI,5fff55dabd4dff11dda8f5f1,1970-01-01 00:26:50.569178721,1970-01-01 00:26:50.569406975
True,consumer,Email,WI,5fff55dabd4dff11dda8f5f1,1970-01-01 00:26:50.569178721,1970-01-01 00:26:50.569406975
True,consumer,Email,WI,5fff4c7461ffa811fdb0854c,1970-01-01 00:26:50.566772913,1970-01-01 00:26:50.566773163
True,consumer,Email,WI,5fff26bfb3348b03eb45bb32,1970-01-01 00:26:50.557119411,1970-01-01 00:26:50.557119463
True,consumer,Email,WI,5fff55dabd4dff11dda8f5f1,1970-01-01 00:26:50.569178721,1970-01-01 00:26:50.569406975
True,consumer,Email,WI,5fff0f4fb3348b03eb45abb0,1970-01-01 00:26:50.551119070,1970-01-01 00:26:50.551322153
True,consumer,Email,WI,5fff26f2b3348b03eb45bbb9,1970-01-01 00:26:50.557170518,1970-01-01 00:26:50.557170567
True,consumer,Email,WI,5fff55dabd4dff11dda8f5f1,1970-01-01 00:26:50.569178721,1970-01-01 00:26:50.569406975
True,consumer,Email,WI,6000d4bae2571211db395b9f,1970-01-01 00:26:50.667194861,1970-01-01 00:26:50.667194903
True,consumer,Email,WI,600056a3f7e5b011fce897b0,1970-01-01 00:26:50.634915207,1970-01-01 00:26:50.635030767
True,consumer,Email,WI,600056a3f7e5b011fce897b0,1970-01-01 00:26:50.634915207,1970-01-01 00:26:50.635030767
True,consumer,Email,WI,600056a3f7e5b011fce897b0,1970-01-01 00:26:50.634915207,1970-01-01 00:26:50.635030767
True,consumer,Email,WI,6000d46cfb296c121a81b20c,1970-01-01 00:26:50.667116665,1970-01-01 00:26:50.667232701
True,consumer,Email,WI,6000b7aefb296c121a8198b1,1970-01-01 00:26:50.659758188,1970-01-01 00:26:50.660002666
True,consumer,Email,WI,60005709bd4dff11dda90ac1,1970-01-01 00:26:50.635017988,1970-01-01 00:26:50.635018051
True,consumer,Email,WI,6000b7aefb296c121a8198b1,1970-01-01 00:26:50.659758188,1970-01-01 00:26:50.660002666
True,consumer,Email,WI,600056a3f7e5b011fce897b0,1970-01-01 00:26:50.634915207,1970-01-01 00:26:50.635030767
True,consumer,Email,WI,6000b7aefb296c121a8198b1,1970-01-01 00:26:50.659758188,1970-01-01 00:26:50.660002666
True,consumer,Google,WI,5e27526d0bdb6a138c32b556,1970-01-01 00:26:19.635309795,
True,consumer,Email,WI,600056a3f7e5b011fce897b0,1970-01-01 00:26:50.634915207,1970-01-01 00:26:50.635030767
True,consumer,Email,WI,6000d46cfb296c121a81b20c,1970-01-01 00:26:50.667116665,1970-01-01 00:26:50.667232701
True,consumer,Email,WI,6000d4abe2571211db395b5c,1970-01-01 00:26:50.667179197,1970-01-01 00:26:50.667179248
True,consumer,Email,WI,600056d6bd4dff11dda90a3f,1970-01-01 00:26:50.634966157,1970-01-01 00:26:50.634966208
True,consumer,Email,WI,60005704bd4dff11dda90a9d,1970-01-01 00:26:50.635012368,1970-01-01 00:26:50.635012418
True,consumer,Email,WI,600056a3f7e5b011fce897b0,1970-01-01 00:26:50.634915207,1970-01-01 00:26:50.635030767
True,consumer,Email,WI,600056a3f7e5b011fce897b0,1970-01-01 00:26:50.634915207,1970-01-01 00:26:50.635030767
True,consumer,Email,WI,600056a3f7e5b011fce897b0,1970-01-01 00:26:50.634915207,1970-01-01 00:26:50.635030767
True,consumer,Email,WI,60005709bd4dff11dda90ac1,1970-01-01 00:26:50.635017988,1970-01-01 00:26:50.635018051
True,consumer,Email,WI,6002475cfb296c121a81b98d,1970-01-01 00:26:50.762076571,
True,consumer,Email,WI,60024f24e257124ec6b99a13,1970-01-01 00:26:50.764069345,
True,consumer,Email,WI,60037329e257124ec6b99eeb,1970-01-01 00:26:50.838825574,
True,consumer,Email,AL,6000b75bbe5fc96dfee1d4d3,1970-01-01 00:26:50.659675938,
True,consumer,Email,WI,6002541ae257124ec6b99a3a,1970-01-01 00:26:50.765338736,
True,consumer,Email,AL,6000b75bbe5fc96dfee1d4d3,1970-01-01 00:26:50.659675938,
True,consumer,Email,WI,600258dafb296c4ef805d9b7,1970-01-01 00:26:50.766554959,
True,consumer,Email,WI,60025c65fb296c4ef805d9e6,1970-01-01 00:26:50.767461980,
True,consumer,Email,WI,60037005e257124ec6b99ec2,1970-01-01 00:26:50.838021504,
True,consumer,Email,WI,60025c65fb296c4ef805d9e6,1970-01-01 00:26:50.767461980,
True,consumer,Email,AL,6000b75bbe5fc96dfee1d4d3,1970-01-01 00:26:50.659675938,
True,consumer,Email,AL,6000b75bbe5fc96dfee1d4d3,1970-01-01 00:26:50.659675938,
True,consumer,Email,WI,60025c65fb296c4ef805d9e6,1970-01-01 00:26:50.767461980,
True,consumer,Email,AL,6000b75bbe5fc96dfee1d4d3,1970-01-01 00:26:50.659675938,
True,consumer,Email,AL,6000b75bbe5fc96dfee1d4d3,1970-01-01 00:26:50.659675938,
True,consumer,Email,CO,60023de5fb296c121a81b955,1970-01-01 00:26:50.759653653,
True,consumer,Email,WI,6002541ae257124ec6b99a3a,1970-01-01 00:26:50.765338736,
True,consumer,Email,WI,60049cdce257124ec6b9a353,1970-01-01 00:26:50.915036994,
True,consumer,Email,WI,60025fe0e257124ec6b99a87,1970-01-01 00:26:50.768353154,
True,consumer,Email,WI,600498c4e257124ec6b9a331,1970-01-01 00:26:50.913989321,
True,consumer,Email,WI,6004a5d3fb296c4ef805e256,1970-01-01 00:26:50.917331432,
True,consumer,Email,WI,60037a94fb296c4ef805ddbe,1970-01-01 00:26:50.840725319,
True,consumer,Email,WI,600495c3fb296c4ef805e1fc,1970-01-01 00:26:50.913219356,
True,consumer,Email,WI,6004a965e257124ec6b9a39f,1970-01-01 00:26:50.918245327,
True,consumer,Email,WI,6007464b6e64691717e8c1f0,1970-01-01 00:26:51.089483347,1970-01-01 00:26:51.089708492
True,consumer,Email,WI,6007464b6e64691717e8c1f0,1970-01-01 00:26:51.089483347,1970-01-01 00:26:51.089708492
True,consumer,Email,WI,600741d06e6469120a787853,1970-01-01 00:26:51.088337000,1970-01-01 00:26:51.088743299
True,consumer,Email,WI,600748196e64691717e8d4f0,1970-01-01 00:26:51.089945175,1970-01-01 00:26:51.090162824
True,consumer,Email,WI,600746fd6e64691717e8cfb5,1970-01-01 00:26:51.089661274,1970-01-01 00:26:51.089661487
True,consumer,Email,WI,60074b49325c8a1794623876,1970-01-01 00:26:51.090761649,1970-01-01 00:26:51.090969332
True,consumer,Email,WI,60074b49325c8a1794623876,1970-01-01 00:26:51.090761649,1970-01-01 00:26:51.090969332
True,consumer,Email,WI,60074b996e64691717e8f11a,1970-01-01 00:26:51.090841809,1970-01-01 00:26:51.090842010
True,consumer,Email,WI,600748196e64691717e8d4f0,1970-01-01 00:26:51.089945175,1970-01-01 00:26:51.090162824
True,consumer,Email,WI,600741d06e6469120a787853,1970-01-01 00:26:51.088337000,1970-01-01 00:26:51.088743299
True,consumer,Email,WI,600741d06e6469120a787853,1970-01-01 00:26:51.088337000,1970-01-01 00:26:51.088743299
True,consumer,Email,WI,600741d06e6469120a787853,1970-01-01 00:26:51.088337000,1970-01-01 00:26:51.088743299
True,consumer,Email,WI,600741d06e6469120a787853,1970-01-01 00:26:51.088337000,1970-01-01 00:26:51.088743299
True,consumer,Email,WI,600748196e64691717e8d4f0,1970-01-01 00:26:51.089945175,1970-01-01 00:26:51.090162824
True,consumer,Email,WI,600741d06e6469120a787853,1970-01-01 00:26:51.088337000,1970-01-01 00:26:51.088743299
True,consumer,Email,WI,6007464b6e64691717e8c1f0,1970-01-01 00:26:51.089483347,1970-01-01 00:26:51.089708492
True,consumer,Email,WI,600748196e64691717e8d4f0,1970-01-01 00:26:51.089945175,1970-01-01 00:26:51.090162824
True,consumer,Email,WI,60074246325c8a12289e22a0,1970-01-01 00:26:51.088455284,1970-01-01 00:26:51.088455511
True,consumer,Email,WI,60074883325c8a1794622a12,1970-01-01 00:26:51.090051464,1970-01-01 00:26:51.090051660
True,consumer,Email,AL,6006f786fb296c7f688530f8,1970-01-01 00:26:51.069318644,
True,consumer,Email,WI,60088d55633aab121bb8e41a,1970-01-01 00:26:51.173205740,1970-01-01 00:26:51.173274542
True,consumer,Email,WI,6008893b633aab121bb8e0a9,1970-01-01 00:26:51.172155040,1970-01-01 00:26:51.172233205
True,consumer,Email,WI,6008893b633aab121bb8e0a9,1970-01-01 00:26:51.172155040,1970-01-01 00:26:51.172233205
